anime_id,title,genres,media,episodes,rating,members,start_date,year,season,source
34607,Lostorage Conflated WIXOSS,"Game,Psychological",tv,12,7.09,26054,07/04/2018,2018,spring,card_game
34611,Answer (2016),"Music,Drama,Seinen",music,1,7.3,6529,21/12/2016,2016,fall,manga
34612,Saiki Kusuo no ・趣ｽｨ-nan 2,"Slice of Life,Comedy,Supernatural,School,Shounen",tv,24,8.46,389463,17/01/2018,2018,winter,manga
34613,Garo: Honoo no Kokuin - Yurugaro,"Comedy,Fantasy,Parody",special,23,5.52,1577,28/02/2015,2015,winter,original
34614,Teekyuu 8 Specials,"Comedy,Sports,Shounen",special,2,6.03,2411,24/02/2017,2017,winter,manga
34615,Usakame Special,"Comedy,Sports,Shounen",special,1,5.53,1941,26/08/2016,2016,summer,manga
34618,Blend S,"Slice of Life,Comedy",tv,12,7.34,482104,08/10/2017,2017,fall,4_koma_manga
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,"Sci-Fi,Drama",tv,26,6.57,106941,02/04/2019,2019,spring,visual_novel
34622,Giant Robo,"Action,Mecha",special,1,5.89,735,27/07/2007,2007,summer,manga
34623,Bakuon!! no Kobeya,"Comedy,Seinen,Slice of Life",special,4,6.13,2658,24/08/2016,2016,summer,manga
34625,Master of Torque: Epilogue,Cars,ona,1,5.46,395,25/12/2016,2016,fall,original
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,"Magic,Adventure,Fantasy,Comedy,Supernatural",ova,1,8.06,255322,24/07/2017,2017,summer,light_novel
34628,Taka no Tsume x Hello Kitty ga Masaka no Collab!,Comedy,ona,1,NaN,204,28/06/2012,2012,spring,original
34629,MiniGARO,Comedy,ona,2,NaN,196,16/07/2013,2013,summer,original
34630,MiniGARO Manner Movie,Comedy,movie,2,NaN,188,20/07/2013,2013,summer,original
34631,Aitata Bocchi,"Dementia,Drama",special,1,5.68,343,16-Nov,2016,fall,original
34632,Such a Good Place to Die,Dementia,movie,1,5.67,392,29/03/2015,2015,winter,original
34633,Origami of Landscape,Dementia,ona,1,5.39,317,08/06/2013,2013,spring,original
34636,Ballroom e Youkoso,"Comedy,Drama,Romance,School,Shounen,Sports",tv,24,8.2,231135,09/07/2017,2017,summer,manga
34638,Jitaku Keibiin,Hentai,ova,4,6.67,9368,31/03/2017,2017,winter,visual_novel
34639,Ero Semi: Ecchi ni Yaruki ni ABC - The Animation,Hentai,ova,1,6.61,5474,31/03/2017,2017,winter,visual_novel
34642,Shingeki no Bahamut: Genesis - Short Story,"Action,Adventure,Demons,Supernatural,Magic,Fantasy",ona,2,7.14,21812,28/12/2016,2016,fall,game
34643,Kokekkou-san,Kids,tv,26,NaN,144,18/11/2009,2009,fall,picture_book
34644,Brave Witches: Petersburg Daisenryaku,"Action,Ecchi,Magic,Military,Sci-Fi",special,1,7.01,8487,25/08/2017,2017,summer,original
34647,3-gatsu no Lion Recap,Drama,special,1,6.71,13200,29/12/2016,2016,fall,manga
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,"Action,Military,Sci-Fi,Drama,Mecha",movie,3,7.14,5692,17/05/2019,2019,spring,original
34651,Zenmaiji-kake no Truffe,Fantasy,ona,2,NaN,174,28/03/2014,2014,winter,original
34652,Mochi Mochi Panda,Kids,ona,4,NaN,251,28/03/2014,2014,winter,original
34655,I Was King,"Fantasy,Music",music,1,6.25,788,20/12/2016,2016,fall,music
34656,Ai Uta: Since 2007,Music,music,1,5.3,466,05/12/2016,2016,fall,music
34657,Kawazuno Mekaridoki,Music,music,1,5.86,269,23/11/2016,2016,fall,music
34658,Nekopara OVA,"Comedy,Romance",ova,1,6.97,67460,22/12/2017,2017,fall,visual_novel
34659,Otokonoko 隨吶・Delivery,"Hentai,Yaoi",ova,1,5.8,9086,31/12/2016,2016,fall,original
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,"Action,Fantasy,Game",ona,1,6.3,2569,31/12/2016,2016,fall,game
34662,Fate/Apocrypha,"Action,Supernatural,Drama,Magic,Fantasy",tv,25,7.16,356398,02/07/2017,2017,summer,light_novel
34664,Capsule Boy,"Sci-Fi,Kids",tv,26,NaN,152,15/05/2016,2016,spring,original
34665,Kemy Lang Buka Chaka,"Adventure,Kids",tv,156,NaN,137,23/02/2009,2009,winter,original
34666,Kemy,Kids,tv,52,NaN,137,28/02/2011,2011,winter,original
34667,Kemy Tamheomdae,"Adventure,Kids",tv,26,NaN,131,13/06/2016,2016,summer,original
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season,"Comedy,Magic,Shoujo",tv,26,NaN,565,09/05/2017,2017,spring,original
34670,Monster Strike Anime,"Action,Game,Fantasy",ona,23,6.34,5761,01/04/2017,2017,spring,game
34673,Shin Skyers 5 EX,"Action,Sci-Fi",special,12,NaN,94,29/05/2015,2015,spring,NaN
34674,Hwasan Golae,"Horror,Thriller",movie,1,NaN,322,10/09/2015,2015,summer,original
34675,Chou Yuu Sekai: Being the Reality,"Action,Game,Adventure,Romance,Fantasy",ona,20,6.19,14534,12/01/2017,2017,winter,web_manga
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,Action,ona,1,5.88,1599,31/12/2016,2016,fall,game
34685,Kekkon Soudan Sho,Music,music,1,NaN,151,21/07/1995,1995,summer,original
34688,Owara Nai Chinkonka wo Utaou,"Supernatural,Drama",special,4,NaN,170,11/03/2003,2003,winter,original
34689,Owara Nai Chinkonka wo Utaou: Seinen no Uta,"Supernatural,Drama",ona,1,NaN,153,24/07/2014,2014,summer,original
34690,Eiyuu ni wa Narenai Bokura Dakara,School,special,5,NaN,250,02/09/2003,2003,summer,original
34691,Kyou mo Kyou to te Tape wa Mawaru,Comedy,special,1,NaN,139,02/06/2005,2005,spring,original
34692,Umbrella Fighter!,Slice of Life,special,4,NaN,148,07/09/2005,2005,summer,original
34693,"Saa, Ketatamashiki Kono Hibi ni",Slice of Life,special,4,NaN,121,05/07/2006,2006,summer,original
34694,Kimi to no Tadashii Yakusoku,Sports,special,3,NaN,162,01/02/2007,2007,winter,original
34695,Kimi to no Tadashii Yakusoku (2007),Sports,special,3,NaN,145,01/02/2007,2007,winter,original
34696,Anata no Katagoshi Chotto Ue,"Comedy,Supernatural",special,3,NaN,155,11/02/2008,2008,winter,original
34697,Shinmai,"Slice of Life,Comedy",special,4,NaN,127,15/04/2008,2008,spring,original
34698,No Shiba no Shiba,"Comedy,Supernatural,School",special,2,NaN,125,26/05/2009,2009,spring,original
34699,Sukui Agete Kurenai ka,Slice of Life,ona,1,NaN,194,26/07/2014,2014,summer,original
34700,Bikkuriman Kids: Theme Fighter Nyander,"Kids,Parody",ona,4,NaN,155,06/08/2008,2008,summer,other
34708,Kawaijuku Manavis CM,Slice of Life,ona,1,NaN,156,20/04/2016,2016,spring,original
34710,Choco Kyouju no Oheya,Comedy,ona,1,4.81,757,25/04/2016,2016,spring,original
34711,Benpiyaku Colace,Slice of Life,ona,7,NaN,121,31/07/2014,2014,summer,original
34712,Kujira no Kora wa Sajou ni Utau,"Mystery,Super Power,Drama,Fantasy,Shoujo",tv,12,7.19,173676,08/10/2017,2017,fall,manga
34723,Youjo Shenki Episode 0,Parody,ona,1,6.05,13484,06/01/2017,2017,winter,light_novel
34724,Junlin Chengxia,"Comedy,Fantasy",ona,13,NaN,474,05/11/2016,2016,fall,web_manga
34725,Kaito x Ansa,Game,tv,12,5.03,3592,12/07/2017,2017,summer,original
34726,Minna no Okayama-ken,Slice of Life,ona,10,NaN,153,01/07/2015,2015,summer,original
34733,One Room Special,Slice of Life,special,1,5.44,15243,26/05/2017,2017,spring,original
34734,"Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!","Sports,School,Shounen",special,1,6.49,3206,15/05/2017,2017,spring,manga
34738,Sengoku Choujuu Giga: Otsu,"Historical,Demons,Supernatural,Samurai",tv,13,5.89,2609,15/01/2017,2017,winter,original
34740,Yareruko! Densha Ecchi,Hentai,ona,2,6.72,5672,28/10/2016,2016,fall,visual_novel
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),"Adventure,Mecha,Police,Sci-Fi",tv,37,NaN,835,15/04/2017,2017,spring,other
34742,Youjo Shenki,"Military,Comedy,Parody",ona,12,6.75,19714,10/01/2017,2017,winter,light_novel
34744,Kumo no Gakkou,"Slice of Life,Drama",movie,1,NaN,149,22/05/2005,2005,spring,novel
34745,Mahoujin Guruguru (2017),"Adventure,Comedy,Magic,Fantasy,Shounen",tv,24,7.85,28151,11/07/2017,2017,summer,manga
34746,Fussa-shi PR Anime,Slice of Life,ona,2,NaN,394,09/01/2017,2017,winter,original
34747,Meikoku Gakuen: Jutai-hen,Hentai,ova,2,7.09,7891,28/04/2017,2017,spring,visual_novel
34751,Blood Lad: Kanketsu Kinen,"Music,Shounen,Vampire",ona,1,6.53,16901,11/01/2017,2017,winter,manga
34753,Ch・・ｽ､oS;Child Episode 0,"Sci-Fi,Mystery,Psychological,Supernatural",special,1,6.26,19993,11/01/2017,2017,winter,visual_novel
34754,Rilu Rilu Fairilu: Yousei no Door,"Slice of Life,Magic,Fantasy",tv,59,6.61,1979,06/02/2016,2016,winter,original
34755,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,"Comedy,Kids",movie,1,NaN,208,25/08/2017,2017,summer,picture_book
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,"Adventure,Kids",movie,1,NaN,181,25/08/2017,2017,summer,picture_book
34757,Town Workers,Slice of Life,ona,3,6.09,503,18/09/2014,2014,summer,original
34758,Momoiro Bouenkyou Anime Edition,Hentai,ova,1,5.69,3079,03/02/2017,2017,winter,manga
34759,Green Eyes: Ane Kyun! yori The Animation,Hentai,ova,1,6.82,7884,03/02/2017,2017,winter,manga
34762,Chen-Kuro Gakuen,"Comedy,Parody,School",movie,3,NaN,706,03/12/2016,2016,fall,game
34763,Kine-Pass Gekijou,"Comedy,Parody",movie,3,NaN,532,26/11/2016,2016,fall,game
34764,Kuro-Nikuru Girls,"Comedy,Parody,School",ona,3,NaN,637,16/12/2016,2016,fall,game
34765,Chein Kuro-Nikuru!!,"Comedy,Parody",special,12,5.61,793,08/01/2017,2017,winter,game
34766,Elsword: Ain-ui Gieog Animation,"Action,Fantasy",ona,1,6.1,2686,12/12/2016,2016,fall,game
34771,Dynamic Chord,Music,tv,12,4.73,8246,06/10/2017,2017,fall,visual_novel
34776,Eureka Seven AO: One More Time - Lord Don't Slow Me Down,"Action,Sci-Fi,Adventure,Drama,Mecha",ona,5,6.68,6752,10/01/2017,2017,winter,manga
34777,"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita","Action,Historical,Drama",special,1,6.88,39034,05/07/2017,2017,summer,original
34782,Tama Pawns,"Comedy,Ecchi,Fantasy",ona,6,NaN,536,27/01/2017,2017,winter,original
34784,Kuroko no Basket: Oshaberi Shiyou ka,"Comedy,Sports,School,Shounen",special,1,7.12,11706,27/01/2017,2017,winter,manga
34785,Tamashichi!,Slice of Life,ona,1,5.68,256,06/08/2015,2015,summer,original
34787,Idol Time PriPara,"Music,School,Shoujo",tv,51,7.13,4623,04/04/2017,2017,spring,game
34790,Shin Biofermin S,Slice of Life,special,1,NaN,146,22/12/2016,2016,fall,other
34792,Yoake Tsugeru Lu no Uta,"Adventure,Music,Supernatural,Fantasy",movie,1,7.43,37129,19/05/2017,2017,spring,original
34794,Yukai na Animal Bus,"Comedy,Kids",tv,12,NaN,203,08/01/2017,2017,winter,original
34795,Tamashii Insert,Hentai,ova,2,6.92,14821,07/07/2017,2017,summer,manga
34798,Yuru Camp隨・ｽｳ,"Slice of Life,Comedy",tv,12,8.27,335485,04/01/2018,2018,winter,manga
34799,PriPri Chii-chan!!,"Sci-Fi,Comedy,Shoujo",tv,36,6.23,2730,15/04/2017,2017,spring,manga
34800,Action Heroine Cheer Fruits,"Comedy,School,Slice of Life",tv,12,6.54,12048,07/07/2017,2017,summer,original
34802,Cobalt World,"Music,Slice of Life",music,1,6.42,2473,14/12/2016,2016,fall,music
34812,ViVid Strike! Specials,"Action,Drama,Magic,Martial Arts",special,3,6.68,7014,25/01/2017,2017,winter,original
34817,Zo Zo Zo Zombie-kun,"Comedy,Shounen",ona,2,NaN,292,18/03/2017,2017,winter,manga
34818,Sakura Internet,Drama,ona,1,5.66,4407,26/01/2017,2017,winter,original
34820,Mazinger Z Movie: Infinity,"Action,Sci-Fi,Comedy,Super Power,Mecha,Shounen",movie,1,6.82,6247,13/01/2018,2018,winter,manga
34821,"Seiso de Majime na Kanojo ga, Saikyou Yaricir ni Kanyuu Saretara...? The Animation",Hentai,ova,1,6.02,3471,28/04/2017,2017,spring,visual_novel
34822,Tsuki ga Kirei,"Romance,School",tv,12,8.16,383152,07/04/2017,2017,spring,original
34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,"Drama,Ecchi,Romance",tv,12,4.62,37233,03/04/2017,2017,spring,manga
34825,Keppeki Danshi! Aoyama-kun,"Comedy,Seinen,Sports",tv,12,6.98,131912,03/07/2017,2017,summer,manga
34826,Maple Town Monogatari (Movie),"Slice of Life,Fantasy",movie,1,NaN,253,12/07/1986,1986,summer,NaN
34830,Dance with Devils: Fortuna,"Harem,Demons,Supernatural,Romance,Vampire,Shoujo",movie,1,6.29,15075,04/11/2017,2017,fall,original
34831,Hanitarou Desu.,"Slice of Life,Comedy",tv,70,NaN,163,06/10/1997,1997,fall,manga
34834,Hina Logi: From Luck & Logic,"Action,Comedy,Fantasy,School",tv,12,6.66,23884,01/07/2017,2017,summer,card_game
34835,Crayon Shin-chan Gaiden: Kazokuzure Ookami,"Action,Comedy,Ecchi,Samurai,Seinen",ona,13,6.64,1281,22/02/2017,2017,winter,manga
34836,Future Card Buddyfight Battsu,Game,tv,52,6.36,2845,01/04/2017,2017,spring,card_game
34839,Sanrio Danshi,"Slice of Life,Drama,School",tv,12,6.62,43155,06/01/2018,2018,winter,original
34841,Haruniwa Ie no 3 Nin-me,"Slice of Life,Comedy,Supernatural",tv,45,NaN,203,23/01/1998,1998,winter,manga
34843,Ponkotsu Quest x Monsterz,"Comedy,Parody,Fantasy",ona,3,NaN,235,25/05/2014,2014,spring,other
34844,Ponkotsu Quest x Gatchaman Special,"Comedy,Parody,Fantasy",ona,1,NaN,398,02/03/2014,2014,winter,other
34845,Ponkotsu Quest Specials,"Comedy,Parody,Fantasy",ona,0,NaN,245,13/03/2014,2014,winter,original
34847,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,"Comedy,Fantasy,Game,Parody",special,0,NaN,232,23/12/2015,2015,fall,original
34850,This Is My House,"Comedy,Dementia",movie,1,NaN,125,01/11/2015,2015,fall,original
34851,Kaibutsu Gakushou,Dementia,movie,1,5.79,324,16-Nov,2016,fall,original
34852,Pikaia!!,"Slice of Life,Kids,Drama",tv,13,NaN,407,26/02/2017,2017,winter,original
34855,Gabriel DropOut Specials,"Comedy,Demons,Supernatural,School,Shounen",special,2,7.65,56701,24/03/2017,2017,winter,manga
34856,Cluster A,Music,music,1,5.59,258,13/05/2016,2016,spring,music
34857,Everyday Affair,Music,music,1,5.69,202,28/12/2015,2015,fall,music
34858,Toward Morning,Music,music,1,NaN,181,25/04/2015,2015,spring,original
34859,Tick Tock,Music,music,1,NaN,153,25/07/2012,2012,summer,music
34860,Dance XX,Music,music,1,NaN,200,07/10/2015,2015,fall,original
34861,Palladium: siroPd Motion Collective,Music,music,5,NaN,151,06/04/2014,2014,spring,original
34862,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,"Action,Fantasy",ona,1,5.9,700,09/12/2016,2016,fall,game
34863,Zoku Touken Ranbu: Hanamaru,"Action,Slice of Life,Comedy,Historical,Drama,Fantasy",tv,12,7.3,22918,08/01/2018,2018,winter,game
34864,"Wake Up, Girl Zoo! Taiwan de Go!",Comedy,special,1,5.49,702,04/02/2017,2017,winter,original
34866,Yu隨倥・i隨倥・h! VRAINS,"Action,Game,Sci-Fi,Fantasy,Shounen",tv,120,6.62,34178,10/05/2017,2017,spring,card_game
34868,Prism Season,Kids,ova,1,NaN,137,21/04/1989,1989,spring,picture_book
34870,BanG Dream!: Asonjatta!,"Music,Slice of Life",special,1,7.06,8780,22/11/2017,2017,fall,original
34871,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,"Kids,Fantasy,Comedy",movie,1,NaN,196,01/07/2017,2017,summer,picture_book
34872,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,Comedy,ona,1,NaN,257,05/02/2017,2017,winter,other
34877,Kaettekita Dr. Slump: Arale-chan Special,"Sci-Fi,Comedy,Shounen",special,1,NaN,394,31/12/1990,1990,fall,manga
34881,Aho Girl,"Comedy,Romance,School,Shounen",tv,12,6.87,357670,04/07/2017,2017,summer,4_koma_manga
34884,Keijo!!!!!!!! Specials,"Comedy,Ecchi,Shounen,Sports",special,6,6.48,17738,21/11/2016,2016,fall,manga
34887,Against,"Dementia,Fantasy",ona,1,5.4,381,14/04/2013,2013,spring,original
34888,Makeruna!! Aku no Gundan!,"Comedy,Shounen",tv,12,5.3,1669,05/04/2017,2017,spring,manga
34889,Cerberus,Music,music,1,5.54,354,24/12/2016,2016,fall,original
34891,Buppu na Mainichi,Comedy,tv,27,NaN,331,11/03/2017,2017,spring,NaN
34892,Gakuen Senki Muryou Recap,Adventure,special,1,NaN,242,28/08/2001,2001,summer,original
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,"Drama,Fantasy",ona,2,6.35,2798,10/03/2017,2017,winter,original
34895,Zutto Suki Datta,"Hentai,Drama,School",ova,2,5.69,3661,21/04/2017,2017,spring,manga
34899,Monmusu Quest!,"Hentai,Demons",ona,2,6.58,5813,27/01/2017,2017,winter,visual_novel
34901,Beyblade Burst God,"Action,Adventure,Sci-Fi,Shounen,Sports",tv,51,6.74,9014,03/04/2017,2017,spring,original
34902,Tsurezure Children,"Comedy,Romance,School,Shounen",tv,12,7.64,515654,04/07/2017,2017,summer,4_koma_manga
34903,RoboMasters the Animated Series,"Action,Mecha,School",tv,6,6.41,11377,13/10/2017,2017,fall,original
34904,Youjo Senki: Senkyou Houkoku,"Military,Magic",special,1,6.53,26853,17/02/2017,2017,winter,light_novel
34905,Duel Masters (2017),"Action,Adventure,Comedy,Shounen",tv,51,5.77,1437,02/04/2017,2017,spring,original
34908,Calihara no Uta,Music,music,1,5.54,311,10/05/2014,2014,spring,original
34911,Cine Mileage Card x Asa Da yo! Kaishain,"Music,Comedy",special,1,NaN,190,10/02/2017,2017,winter,original
34914,New Game!!,"Game,Slice of Life,Comedy",tv,12,7.74,206648,11/07/2017,2017,summer,4_koma_manga
34915,The iDOLM@STER SideM,Music,tv,13,7.17,17637,07/10/2017,2017,fall,game
34918,Yaiyai Mori no Comic,"Comedy,Parody",ona,15,NaN,127,14/04/2010,2010,spring,original
34919,Kekkon wo Iwau Usagi to Tora,"Comedy,Parody",special,1,NaN,145,17/04/2016,2016,spring,original
34924,Nenbutsu Monogatari,Historical,ova,7,NaN,122,Apr-93,1993,spring,other
34925,Butten Monogatari,Historical,ova,10,NaN,150,01/03/1986,1986,winter,other
34926,Shinran Shounin to Ousha-jou no Higeki,"Drama,Historical",ova,1,NaN,149,06/09/1996,1996,summer,other
34927,Rilu Rilu Fairilu: Mahou no Kagami,"Slice of Life,Magic,Fantasy",tv,51,NaN,1432,07/04/2017,2017,spring,original
34928,Akindo Sei no Little Peso,"Sci-Fi,Comedy",tv,12,NaN,389,03/04/2017,2017,spring,game
34931,Funi Funi Marshmallow,Kids,ona,1,NaN,149,15/02/2017,2017,winter,game
34933,Kakegurui,"Game,Mystery,Psychological,Drama,School,Shounen",tv,12,7.36,950201,01/07/2017,2017,summer,manga
34934,Koi to Uso,"Drama,Romance,School",tv,12,6.56,296180,04/07/2017,2017,summer,manga
34935,Yowai Robot to 10 no Story Project,Kids,ona,2,NaN,141,22/03/2016,2016,winter,original
34936,Sword of Phantasia,"Game,Music,Fantasy",ona,1,5.7,296,11/03/2013,2013,winter,game
34937,Ichinen Buri no The Animation,Hentai,ova,1,6.29,4114,03/03/2017,2017,winter,manga
34939,Tales of the Rays,"Game,Fantasy",ona,2,5.98,4178,17/02/2017,2017,winter,game
34940,Dongguo Xiaojie,"Adventure,Historical,Demons,Supernatural",ona,15,6.01,2243,26/12/2016,2016,fall,manga
34941,Queen's Blade: Unlimited,"Action,Adventure,Ecchi,Fantasy",ova,0,6.17,8824,13/07/2018,2018,summer,other
34943,T7S Longing for Summer Again and Again: Harukaze,"Music,School",music,1,6.25,866,19/04/2017,2017,spring,game
34944,Bungou Stray Dogs: Dead Apple,"Action,Comedy,Mystery,Super Power,Supernatural",movie,1,7.86,151999,03/03/2018,2018,winter,manga
34948,Hakuouki: Otogisoushi Special,"Historical,Samurai,Fantasy,Josei",special,1,6.11,1506,21/06/2016,2016,spring,visual_novel
34949,Puru Pom,Comedy,ona,9,NaN,120,01/02/2017,2017,winter,game
34952,Koi to Byounetsu,Music,music,1,5.87,267,05/04/2012,2012,spring,original
34959,Gakuen Shinshoku: XX of the Dead,Hentai,ova,2,6.48,3868,28/04/2017,2017,spring,visual_novel
34960,Tesapuru dayo! Schedule no Au Hito dake Shuugou!,Comedy,special,6,NaN,411,24/06/2015,2015,spring,original
34961,Yume Oukoku to Nemureru 100-nin no Ouji-sama: Short Stories,Game,ona,10,6.21,3314,25/03/2017,2017,winter,game
34962,Digimon Adventure tri. 5: Kyousei,"Action,Adventure,Comedy,Drama",movie,1,7.19,40939,30/09/2017,2017,summer,original
34963,Yarimoku Beach ni Shuugakuryokou de!! The Animation,Hentai,ova,1,7.07,9153,26/05/2017,2017,spring,manga
34964,Killing Bites,"Action,Ecchi,Sci-Fi,Seinen",tv,12,6.62,139304,13/01/2018,2018,winter,manga
34966,Jigoku Shoujo: Yoi no Togi,"Horror,Mystery,Psychological,Supernatural",tv,6,6.56,46597,15/07/2017,2017,summer,original
34972,Hakubo,"Romance,School",movie,1,6.38,17703,21/06/2019,2019,spring,original
34973,Love Live! Sunshine!! 2nd Season,"Music,School,Slice of Life",tv,13,7.57,88879,07/10/2017,2017,fall,other
34974,Aragne no Mushikago,"Fantasy,Horror,Mystery",movie,1,5.14,2925,18/08/2018,2018,summer,original
34975,Marvel Future Avengers,"Action,Super Power,Kids",tv,26,5.55,3201,22/07/2017,2017,summer,other
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,"Comedy,Historical",tv,26,7.13,9316,08/04/2017,2017,spring,4_koma_manga
34979,Shounen Ashibe: Go! Go! Goma-chan 2,"Slice of Life,Comedy,Seinen",tv,32,5.89,902,04/04/2017,2017,spring,4_koma_manga
34980,Fin-tan,Comedy,ona,3,NaN,284,27/02/2017,2017,winter,other
34984,Koi wa Ameagari no You ni,"Slice of Life,Drama,Romance,Seinen",tv,12,7.53,208994,12/01/2018,2018,winter,manga
34985,Shinkansen Henkei Robo Shinkalion,"Kids,Mecha",ona,11,NaN,506,16/03/2015,2015,winter,other
34990,Unicorn no Kyupi,"Kids,Fantasy",tv,0,NaN,146,20/03/2017,2017,spring,original
34997,Ao no Strada,Drama,ona,4,5.37,485,27/02/2017,2017,winter,original
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,"Comedy,Ecchi,Supernatural",special,1,6.12,3048,27/01/2017,2017,winter,web_manga
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,"Comedy,Ecchi,Harem,Romance,School,Sci-Fi,Shounen",ova,1,7.17,32960,02/11/2017,2017,fall,manga
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,"Comedy,Parody",special,1,NaN,222,01/03/2017,2017,winter,original
35003,Tanoshii Saki Uta Animation,"Kids,Music",ona,1,NaN,198,15/04/2016,2016,spring,original
35004,T-sensei,"Slice of Life,School,Seinen",ona,14,NaN,955,05/06/2017,2017,spring,manga
35006,Happy Party Train,Music,music,1,7.55,7489,05/04/2017,2017,spring,music
35007,Kamigami no Ki: Xmas Special,"Comedy,Historical,Supernatural",ona,1,NaN,200,21/12/2016,2016,fall,original
35008,Midori no Kuni no Otomodachi: Koeda-chan,"Magic,Fantasy,Shoujo",ona,8,NaN,214,03/03/2017,2017,winter,other
35009,Berserk Recap,"Action,Adventure,Demons,Drama,Fantasy,Horror,Military,Romance,Seinen,Supernatural",special,1,6.02,10433,03/03/2017,2017,winter,manga
35011,Yankee Hamster,Comedy,ona,110,NaN,570,18/03/2013,2013,winter,original
35015,Ani ni Tsukeru Kusuri wa Nai!,"Slice of Life,Comedy,School",tv,12,7.46,64205,07/04/2017,2017,spring,web_manga
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,"Comedy,Parody",movie,1,6.05,1210,06/04/2017,2017,spring,manga
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",Sports,tv,2,NaN,575,25/03/2017,2017,spring,manga
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan隨呻ｽ｡,Hentai,ova,2,7.1,11210,30/06/2017,2017,spring,visual_novel
35029,Tensei Kendo no Harem Colosseo,"Harem,Hentai,Supernatural,Fantasy",ova,4,6.65,6923,26/05/2017,2017,spring,light_novel
35032,Kitty to Mimmy no Atarashii Kasa,Kids,movie,1,NaN,148,14/03/1981,1981,winter,original
35033,Sam to Chip no wa Hachamecha Dai Race,"Cars,Kids",ova,1,NaN,220,21/06/1993,1993,spring,original
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,"Kids,Supernatural",ova,1,NaN,128,21/06/1993,1993,spring,original
35035,Sam-chan no Obake Nanka Kowaku Nai,"Kids,Supernatural",ova,1,NaN,108,Aug-98,1998,summer,original
35036,Eddy & Emmy no Initial Ring wa Futari de,Kids,ova,1,NaN,176,21/05/1993,1993,spring,original
35037,Pokopon no Satogaeri,Kids,ova,1,NaN,106,21/05/1993,1993,spring,original
35038,Eigo de Utatte Asobou,"Kids,Music",music,4,NaN,156,22/09/1993,1993,summer,original
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,"Kids,Fantasy",ova,7,NaN,183,21/12/1993,1993,fall,original
35044,Tu Bian Ying Xiong Leaf,"Comedy,Super Power",ona,12,7.1,24630,14/04/2018,2018,spring,original
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,"Music,Drama",ona,2,NaN,246,15/02/2016,2016,winter,original
35058,Trojan wo Jibun no Te de,"Historical,Kids",ova,1,NaN,89,15-Jan,2015,winter,original
35060,Nihon no Obake-banashi,"Horror,Kids",ova,4,NaN,132,28/08/1988,1988,summer,other
35062,Mahoutsukai no Yome,"Slice of Life,Magic,Fantasy,Shounen",tv,24,8.09,654264,08/10/2017,2017,fall,manga
35063,Dog Days'' Specials,"Action,Adventure,Magic,Fantasy",special,12,6.34,2641,25/03/2015,2015,winter,original
35067,Osomatsu-san 2nd Season,"Comedy,Parody",tv,25,7.6,45190,03/10/2017,2017,fall,manga
35069,Sekai no Yami Zukan,"Horror,Supernatural",tv,13,4.68,19863,03/04/2017,2017,spring,original
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,"Comedy,Parody,School",movie,1,NaN,600,22/07/2017,2017,summer,manga
35071,Noah's Animal Clinic Medical Book Record,"Slice of Life,Comedy,Kids",ona,10,NaN,135,21/03/2012,2012,winter,NaN
35072,Boruto: Jump Festa 2016 Special,"Action,Adventure,Comedy,Super Power,Martial Arts,Shounen",special,1,6.21,11359,27/11/2016,2016,fall,manga
35073,Overlord II,"Action,Game,Adventure,Supernatural,Magic,Fantasy",tv,13,7.76,690351,09/01/2018,2018,winter,light_novel
